frame.number,frame.time_epoch,ip.src,ip.dst,tcp.time_delta
"63117","1720859970.850720909","192.168.68.108","192.168.68.136","0.010377799"
"63119","1720859970.866040691","192.168.68.108","192.168.68.136","0.013790836"
"63120","1720859970.870824549","192.168.68.108","192.168.68.136","0.004783858"
"63122","1720859970.882442153","192.168.68.108","192.168.68.136","0.010600796"
"63123","1720859970.892260979","192.168.68.108","192.168.68.136","0.009818826"
"63125","1720859970.902306238","192.168.68.108","192.168.68.136","0.009736054"
"63126","1720859970.913484655","192.168.68.108","192.168.68.136","0.011178417"
"63128","1720859970.922938230","192.168.68.108","192.168.68.136","0.008437255"
"63129","1720859970.935204842","192.168.68.108","192.168.68.136","0.012266612"
"63131","1720859970.944664800","192.168.68.108","192.168.68.136","0.008452548"
"63132","1720859970.956657203","192.168.68.108","192.168.68.136","0.011992403"
"63134","1720859970.964396341","192.168.68.108","192.168.68.136","0.007360761"
"63135","1720859970.974833867","192.168.68.108","192.168.68.136","0.010437526"
"63137","1720859970.984217312","192.168.68.108","192.168.68.136","0.009175291"
"63139","1720859970.999825984","192.168.68.108","192.168.68.136","0.015608672"
"63141","1720859971.007653380","192.168.68.108","192.168.68.136","0.006857947"
"63142","1720859971.016014727","192.168.68.108","192.168.68.136","0.008361347"
"63144","1720859971.026835064","192.168.68.108","192.168.68.136","0.009253856"
"63145","1720859971.036342638","192.168.68.108","192.168.68.136","0.009507574"
"63147","1720859971.050420377","192.168.68.108","192.168.68.136","0.013297670"
"63148","1720859971.058628167","192.168.68.108","192.168.68.136","0.008207790"
"63150","1720859971.068845268","192.168.68.108","192.168.68.136","0.009856796"
"63151","1720859971.078379629","192.168.68.108","192.168.68.136","0.009534361"
"63154","1720859971.090143956","192.168.68.108","192.168.68.136","0.011165057"
"63155","1720859971.100598717","192.168.68.108","192.168.68.136","0.010454761"
"63157","1720859971.111147124","192.168.68.108","192.168.68.136","0.009800481"
"63158","1720859971.120202539","192.168.68.108","192.168.68.136","0.009055415"
"63160","1720859971.130903124","192.168.68.108","192.168.68.136","0.010169638"
"63161","1720859971.142456725","192.168.68.108","192.168.68.136","0.011553601"
"63163","1720859971.152510589","192.168.68.108","192.168.68.136","0.009781516"
"63164","1720859971.163668943","192.168.68.108","192.168.68.136","0.011158354"
"63166","1720859971.172224528","192.168.68.108","192.168.68.136","0.007486973"
"63167","1720859971.182992078","192.168.68.108","192.168.68.136","0.010767550"
"63169","1720859971.192378596","192.168.68.108","192.168.68.136","0.008114539"
"63170","1720859971.204599519","192.168.68.108","192.168.68.136","0.012220923"
"63172","1720859971.219249175","192.168.68.108","192.168.68.136","0.014184624"
"63173","1720859971.223878230","192.168.68.108","192.168.68.136","0.004629055"
"63175","1720859971.234570570","192.168.68.108","192.168.68.136","0.010257056"
"63176","1720859971.246822889","192.168.68.108","192.168.68.136","0.012252319"
"63178","1720859971.254946816","192.168.68.108","192.168.68.136","0.007619638"
"63179","1720859971.267635501","192.168.68.108","192.168.68.136","0.012688685"
"63181","1720859971.310255717","192.168.68.108","192.168.68.136","0.041999473"
"63182","1720859971.310256180","192.168.68.108","192.168.68.136","0.000000463"
"63183","1720859971.310256328","192.168.68.108","192.168.68.136",
"63185","1720859971.310256444","192.168.68.108","192.168.68.136","0.000000264"
"63186","1720859971.310256559","192.168.68.108","192.168.68.136","0.000000115"
"63188","1720859971.320269143","192.168.68.108","192.168.68.136",
"63190","1720859971.320270023","192.168.68.108","192.168.68.136","0.002116342"
"63191","1720859971.326326599","192.168.68.108","192.168.68.136",
"63193","1720859971.326328023","192.168.68.108","192.168.68.136","0.006058000"
"63195","1720859971.332144098","192.168.68.108","192.168.68.136",
"63197","1720859971.336786898","192.168.68.108","192.168.68.136",
"63199","1720859971.336787714","192.168.68.108","192.168.68.136","0.009804143"
"63200","1720859971.342446083","192.168.68.108","192.168.68.136","0.984311569"
"63201","1720859971.342787585","192.168.68.108","192.168.68.136","0.000000000"
"63203","1720859971.348337163","192.168.68.108","192.168.68.136","0.011549449"
"63210","1720859971.359014019","192.168.68.108","192.168.68.136","0.002095845"
"63212","1720859971.368789991","192.168.68.108","192.168.68.136","0.025876269"
"63214","1720859971.368792555","192.168.68.108","192.168.68.136","0.009778536"
"63217","1720859971.377966357","192.168.68.108","192.168.68.136","0.003192698"
"63218","1720859971.377966836","192.168.68.108","192.168.68.136","0.004432715"
"63219","1720859971.378376897","192.168.68.108","192.168.68.136","0.022709945"
"63221","1720859971.388734884","192.168.68.108","192.168.68.136","0.010768527"
"63224","1720859971.399602127","192.168.68.108","192.168.68.136","0.009593815"
"63225","1720859971.407815797","192.168.68.108","192.168.68.136","0.027115616"
"63226","1720859971.408819391","192.168.68.108","192.168.68.136","0.050472657"
"63228","1720859971.408819453","192.168.68.108","192.168.68.136","0.054761370"
"63230","1720859971.408819529","192.168.68.108","192.168.68.136","0.053962209"
"63232","1720859971.408819583","192.168.68.108","192.168.68.136","0.049450758"
"63234","1720859971.409232002","192.168.68.108","192.168.68.136","0.009629875"
"63236","1720859971.422118239","192.168.68.108","192.168.68.136","0.012302768"
"63237","1720859971.430516161","192.168.68.108","192.168.68.136","0.008397922"
"63239","1720859971.439957410","192.168.68.108","192.168.68.136","0.008725122"
"63240","1720859971.453879107","192.168.68.108","192.168.68.136","0.013921697"
"63242","1720859971.458640299","192.168.68.108","192.168.68.136","0.068850445"
"63243","1720859971.460951484","192.168.68.108","192.168.68.136","0.006398667"
"63244","1720859971.471294260","192.168.68.108","192.168.68.136","0.010342776"
"63246","1720859971.481978860","192.168.68.108","192.168.68.136","0.009703479"
"63247","1720859971.492697315","192.168.68.108","192.168.68.136","0.083786896"
"63248","1720859971.492700146","192.168.68.108","192.168.68.136","0.083697172"
"63249","1720859971.492700248","192.168.68.108","192.168.68.136","0.083675417"
"63250","1720859971.492700348","192.168.68.108","192.168.68.136","0.083653352"
"63251","1720859971.492700453","192.168.68.108","192.168.68.136","0.010721593"
"63253","1720859971.506340024","192.168.68.108","192.168.68.136","0.012909070"
"63254","1720859971.512931693","192.168.68.108","192.168.68.136","0.006591669"
"63256","1720859971.524459905","192.168.68.108","192.168.68.136","0.010629710"
"63257","1720859971.535072948","192.168.68.108","192.168.68.136","0.010613043"
"63259","1720859971.544146530","192.168.68.108","192.168.68.136","0.008010496"
"63260","1720859971.557901991","192.168.68.108","192.168.68.136","0.013755461"
"63262","1720859971.566122144","192.168.68.108","192.168.68.136","0.007297788"
"63263","1720859971.580456497","192.168.68.108","192.168.68.136","0.014334353"
"63265","1720859971.586160560","192.168.68.108","192.168.68.136","0.004860272"
"63266","1720859971.596563194","192.168.68.108","192.168.68.136","0.010402634"
"63268","1720859971.607382672","192.168.68.108","192.168.68.136","0.010194460"
"63269","1720859971.616623514","192.168.68.108","192.168.68.136","0.009240842"
"63271","1720859971.628058037","192.168.68.108","192.168.68.136","0.010536597"
"63272","1720859971.640627069","192.168.68.108","192.168.68.136","0.012569032"
"63274","1720859971.647783333","192.168.68.108","192.168.68.136","0.006147171"
"63275","1720859971.658357471","192.168.68.108","192.168.68.136","0.010574138"
"63277","1720859971.669434169","192.168.68.108","192.168.68.136","0.010164563"
"63278","1720859971.680632961","192.168.68.108","192.168.68.136","0.011198792"
"63280","1720859971.691149018","192.168.68.108","192.168.68.136","0.009522795"
"63281","1720859971.699666390","192.168.68.108","192.168.68.136","0.008517372"
"63283","1720859971.714554488","192.168.68.108","192.168.68.136","0.013813280"
"63284","1720859971.720548377","192.168.68.108","192.168.68.136","0.005993889"
"63286","1720859971.730565930","192.168.68.108","192.168.68.136","0.009269537"
"63287","1720859971.742930168","192.168.68.108","192.168.68.136","0.012364238"
"63289","1720859971.752030233","192.168.68.108","192.168.68.136","0.008814054"
"63290","1720859971.762117635","192.168.68.108","192.168.68.136","0.010087402"
"63292","1720859971.772280136","192.168.68.108","192.168.68.136","0.009029439"
"63293","1720859971.783067713","192.168.68.108","192.168.68.136","0.010787577"
"63295","1720859971.792172116","192.168.68.108","192.168.68.136","0.008093304"
"63296","1720859971.803959386","192.168.68.108","192.168.68.136","0.011787270"
"63298","1720859971.814628149","192.168.68.108","192.168.68.136","0.009892750"
"63299","1720859971.824092721","192.168.68.108","192.168.68.136","0.009464572"
"63301","1720859971.834715763","192.168.68.108","192.168.68.136","0.010023016"
"63302","1720859971.845144838","192.168.68.108","192.168.68.136","0.010429075"
"63304","1720859971.862947053","192.168.68.108","192.168.68.136","0.016792437"
"63305","1720859971.891387855","192.168.68.108","192.168.68.136","0.028440802"
"63306","1720859971.891389679","192.168.68.108","192.168.68.136","0.000001824"
"63307","1720859971.891389796","192.168.68.108","192.168.68.136","0.000000117"
"63309","1720859971.896585985","192.168.68.108","192.168.68.136","0.000142527"
"63310","1720859971.905892680","192.168.68.108","192.168.68.136","0.009306695"
"63312","1720859971.923887193","192.168.68.108","192.168.68.136","0.016993736"
"63313","1720859971.926996907","192.168.68.108","192.168.68.136","0.003109714"
"63315","1720859971.937999349","192.168.68.108","192.168.68.136","0.010478257"
"63316","1720859971.947328764","192.168.68.108","192.168.68.136","0.009329415"
"63318","1720859971.959090522","192.168.68.108","192.168.68.136","0.010872301"
"63319","1720859971.969606220","192.168.68.108","192.168.68.136","0.010515698"
"63321","1720859971.978371947","192.168.68.108","192.168.68.136","0.007378424"
"63322","1720859971.988877821","192.168.68.108","192.168.68.136","0.010505874"
"63324","1720859971.999127683","192.168.68.108","192.168.68.136","0.009651481"
"63325","1720859972.009670340","192.168.68.108","192.168.68.136","0.010542657"
"63327","1720859972.023340594","192.168.68.108","192.168.68.136","0.012980978"
"63328","1720859972.035811243","192.168.68.108","192.168.68.136","0.012470649"
"63330","1720859972.041097997","192.168.68.108","192.168.68.136","0.004275695"
"63331","1720859972.052620111","192.168.68.108","192.168.68.136","0.011522114"
"63333","1720859972.064292064","192.168.68.108","192.168.68.136","0.010765009"
"63334","1720859972.072287453","192.168.68.108","192.168.68.136","0.007995389"
"63336","1720859972.084249829","192.168.68.108","192.168.68.136","0.011274637"
"63337","1720859972.092579725","192.168.68.108","192.168.68.136","0.008329896"
"63339","1720859972.103144976","192.168.68.108","192.168.68.136","0.009688265"
"63342","1720859972.123952406","192.168.68.108","192.168.68.136","0.020807430"
"63343","1720859972.123954123","192.168.68.108","192.168.68.136","0.000001717"
"63346","1720859972.139073192","192.168.68.108","192.168.68.136","0.012240612"
"63347","1720859972.144486112","192.168.68.108","192.168.68.136","0.005412920"
"63349","1720859972.155308877","192.168.68.108","192.168.68.136","0.010436348"
"63350","1720859972.165203105","192.168.68.108","192.168.68.136","0.009894228"
"63352","1720859972.175792535","192.168.68.108","192.168.68.136","0.009737634"
"63353","1720859972.186535667","192.168.68.108","192.168.68.136","0.010743132"
"63355","1720859972.196284983","192.168.68.108","192.168.68.136","0.008750364"
"63356","1720859972.206595255","192.168.68.108","192.168.68.136","0.010310272"
"63358","1720859972.218389081","192.168.68.108","192.168.68.136","0.011092615"
"63359","1720859972.230315416","192.168.68.108","192.168.68.136","0.011926335"
"63361","1720859972.240209829","192.168.68.108","192.168.68.136","0.009240548"
"63362","1720859972.248736506","192.168.68.108","192.168.68.136","0.008526677"
"63364","1720859972.259326550","192.168.68.108","192.168.68.136","0.010163860"
"63365","1720859972.268790065","192.168.68.108","192.168.68.136","0.009463515"
"63367","1720859972.278996377","192.168.68.108","192.168.68.136","0.009284698"
"63368","1720859972.289527308","192.168.68.108","192.168.68.136","0.010530931"
"63370","1720859972.300435021","192.168.68.108","192.168.68.136","0.010172540"
"63371","1720859972.309965931","192.168.68.108","192.168.68.136","0.009530910"
"63373","1720859972.322549624","192.168.68.108","192.168.68.136","0.012349264"
"63374","1720859972.337383839","192.168.68.108","192.168.68.136","0.014834215"
"63376","1720859972.342473959","192.168.68.108","192.168.68.136","0.004382517"
"63378","1720859972.351621809","192.168.68.108","192.168.68.136","0.009147850"
"63380","1720859972.362088173","192.168.68.108","192.168.68.136","0.009523137"
"63381","1720859972.374956516","192.168.68.108","192.168.68.136","0.012868343"
"63383","1720859972.379499764","192.168.68.108","192.168.68.136",
"63385","1720859972.384434224","192.168.68.108","192.168.68.136","0.009206741"
"63386","1720859972.385469010","192.168.68.108","192.168.68.136",
"63388","1720859972.390872060","192.168.68.108","192.168.68.136",
"63390","1720859972.393032219","192.168.68.108","192.168.68.136","0.008597995"
"63392","1720859972.395182842","192.168.68.108","192.168.68.136",
"63394","1720859972.399478206","192.168.68.108","192.168.68.136",
"63396","1720859972.403815698","192.168.68.108","192.168.68.136","0.010502912"
"63397","1720859972.405147597","192.168.68.108","192.168.68.136","0.946507298"
"63398","1720859972.405148022","192.168.68.108","192.168.68.136","0.000000000"
"63406","1720859972.414582996","192.168.68.108","192.168.68.136","0.005536952"
"63407","1720859972.415760425","192.168.68.108","192.168.68.136","0.010545157"
"63410","1720859972.423893140","192.168.68.108","192.168.68.136","0.009310144"
"63412","1720859972.427729515","192.168.68.108","192.168.68.136","0.007431715"
"63413","1720859972.427729956","192.168.68.108","192.168.68.136","0.018823805"
"63415","1720859972.435981662","192.168.68.108","192.168.68.136","0.011755305"
"63418","1720859972.437013035","192.168.68.108","192.168.68.136","0.005998963"
"63419","1720859972.444812574","192.168.68.108","192.168.68.136","0.007965854"
"63420","1720859972.455694946","192.168.68.108","192.168.68.136","0.010882372"
"63422","1720859972.465486469","192.168.68.108","192.168.68.136","0.009098414"
"63423","1720859972.468907134","192.168.68.108","192.168.68.136","0.059725849"
"63425","1720859972.468908185","192.168.68.108","192.168.68.136","0.060352188"
"63427","1720859972.468908350","192.168.68.108","192.168.68.136","0.059599978"
"63429","1720859972.501838645","192.168.68.108","192.168.68.136","0.036352176"
"63431","1720859972.501839325","192.168.68.108","192.168.68.136","0.093083820"
"63433","1720859972.501839427","192.168.68.108","192.168.68.136","-0.000095122"
"63434","1720859972.501839526","192.168.68.108","192.168.68.136","0.000000099"
"63435","1720859972.502390806","192.168.68.108","192.168.68.136","0.066061200"
"63437","1720859972.507044804","192.168.68.108","192.168.68.136","0.001181589"
"63438","1720859972.517601410","192.168.68.108","192.168.68.136","0.010556606"
"63440","1720859972.538581522","192.168.68.108","192.168.68.136","0.020129893"
"63441","1720859972.538582000","192.168.68.108","192.168.68.136","0.069549856"
"63442","1720859972.538582160","192.168.68.108","192.168.68.136","0.069416856"
"63443","1720859972.538582263","192.168.68.108","192.168.68.136","0.069383363"
"63444","1720859972.540348623","192.168.68.108","192.168.68.136","0.001767101"
"63446","1720859972.549358833","192.168.68.108","192.168.68.136","0.008751803"
"63447","1720859972.559620786","192.168.68.108","192.168.68.136","0.010261953"
"63449","1720859972.571208869","192.168.68.108","192.168.68.136","0.011276573"
"63450","1720859972.578720104","192.168.68.108","192.168.68.136","0.076665671"
"63451","1720859972.579744173","192.168.68.108","192.168.68.136","0.008535304"
"63453","1720859972.590562574","192.168.68.108","192.168.68.136","0.009926551"
"63454","1720859972.601097786","192.168.68.108","192.168.68.136","0.010535212"
"63456","1720859972.610746193","192.168.68.108","192.168.68.136","0.009105754"
"63457","1720859972.622168153","192.168.68.108","192.168.68.136","0.011421960"
"63459","1720859972.632851340","192.168.68.108","192.168.68.136","0.010356750"
"63460","1720859972.643711562","192.168.68.108","192.168.68.136","0.010860222"
"63462","1720859972.653140802","192.168.68.108","192.168.68.136","0.009063212"
"63463","1720859972.663704175","192.168.68.108","192.168.68.136","0.010563373"
"63465","1720859972.677173704","192.168.68.108","192.168.68.136","0.012463312"
"63466","1720859972.685714616","192.168.68.108","192.168.68.136","0.008540912"
"63468","1720859972.695581964","192.168.68.108","192.168.68.136","0.008924661"
"63469","1720859972.706619373","192.168.68.108","192.168.68.136","0.011037409"
"63471","1720859972.717449863","192.168.68.108","192.168.68.136","0.009818353"
"63472","1720859972.726270079","192.168.68.108","192.168.68.136","0.008820216"
"63474","1720859972.738021945","192.168.68.108","192.168.68.136","0.010563277"
"63475","1720859972.752799374","192.168.68.108","192.168.68.136","0.014777429"
"63477","1720859972.758041215","192.168.68.108","192.168.68.136","0.003781139"
"63478","1720859972.768473357","192.168.68.108","192.168.68.136","0.010432142"
"63480","1720859972.779746056","192.168.68.108","192.168.68.136","0.010544206"
"63481","1720859972.788221667","192.168.68.108","192.168.68.136","0.008475611"
"63483","1720859972.800727316","192.168.68.108","192.168.68.136","0.011452506"
"63484","1720859972.809356127","192.168.68.108","192.168.68.136","0.008628811"
"63486","1720859972.819754818","192.168.68.108","192.168.68.136","0.009344286"
"63487","1720859972.832541863","192.168.68.108","192.168.68.136","0.012787045"
"63489","1720859972.840863311","192.168.68.108","192.168.68.136","0.007490751"
"63490","1720859972.854571568","192.168.68.108","192.168.68.136","0.013708257"
"63492","1720859972.862073642","192.168.68.108","192.168.68.136","0.006707926"
"63493","1720859972.872275042","192.168.68.108","192.168.68.136","0.010201400"
"63495","1720859972.881892710","192.168.68.108","192.168.68.136","0.008441820"
"63496","1720859972.892208708","192.168.68.108","192.168.68.136","0.010315998"
"63498","1720859972.894300707","192.168.68.108","192.168.68.136","0.315580603"
"63500","1720859972.903774963","192.168.68.108","192.168.68.136","0.010795684"
"63501","1720859972.913086466","192.168.68.108","192.168.68.136","0.009311503"
"63503","1720859972.923490563","192.168.68.108","192.168.68.136","0.009928562"
"63504","1720859972.935141255","192.168.68.108","192.168.68.136","0.011650692"
"63506","1720859972.944731096","192.168.68.108","192.168.68.136","0.009225383"
"63507","1720859972.957196174","192.168.68.108","192.168.68.136","0.012465078"
"63509","1720859972.965620583","192.168.68.108","192.168.68.136","0.008000580"
"63510","1720859972.976214695","192.168.68.108","192.168.68.136","0.010594112"
"63512","1720859972.985757953","192.168.68.108","192.168.68.136","0.008371570"
"63513","1720859972.996445155","192.168.68.108","192.168.68.136","0.010687202"
"63515","1720859973.006034588","192.168.68.108","192.168.68.136","0.008459279"
"63516","1720859973.016477756","192.168.68.108","192.168.68.136","0.010443168"
"63518","1720859973.027323657","192.168.68.108","192.168.68.136","0.009812279"
"63519","1720859973.063036199","192.168.68.108","192.168.68.136","0.035712542"
"63521","1720859973.063036792","192.168.68.108","192.168.68.136","0.524454529"
"63523","1720859973.063036836","192.168.68.108","192.168.68.136","-0.000063409"
"63524","1720859973.063036885","192.168.68.108","192.168.68.136","0.000000049"
"63525","1720859973.068381439","192.168.68.108","192.168.68.136","0.005344554"
"63527","1720859973.078960726","192.168.68.108","192.168.68.136","0.003214420"
"63528","1720859973.091451088","192.168.68.108","192.168.68.136","0.012490362"
"63530","1720859973.099711698","192.168.68.108","192.168.68.136","0.007912779"
"63531","1720859973.111154777","192.168.68.108","192.168.68.136","0.011443079"
"63533","1720859973.120535443","192.168.68.108","192.168.68.136","0.008384240"
"63534","1720859973.133050039","192.168.68.108","192.168.68.136","0.012514596"
"63537","1720859973.140776821","192.168.68.108","192.168.68.136","0.006647374"
"63538","1720859973.152155278","192.168.68.108","192.168.68.136","0.011378457"
"63541","1720859973.166839024","192.168.68.108","192.168.68.136","0.014423032"
"63542","1720859973.176479947","192.168.68.108","192.168.68.136","0.009640923"
"63543","1720859973.176480208","192.168.68.108","192.168.68.136","0.016748605"
"63546","1720859973.183087272","192.168.68.108","192.168.68.136","0.006399177"
"63547","1720859973.193663615","192.168.68.108","192.168.68.136","0.010576343"
"63549","1720859973.204290263","192.168.68.108","192.168.68.136","0.009357064"
"63550","1720859973.213128566","192.168.68.108","192.168.68.136","0.008838303"
"63552","1720859973.227492321","192.168.68.108","192.168.68.136","0.013146480"
"63553","1720859973.237996232","192.168.68.108","192.168.68.136","0.010503911"
"63555","1720859973.244897541","192.168.68.108","192.168.68.136","0.006119915"
"63556","1720859973.254820814","192.168.68.108","192.168.68.136","0.009923273"
"63558","1720859973.269666046","192.168.68.108","192.168.68.136","0.014612224"
"63559","1720859973.276922506","192.168.68.108","192.168.68.136","0.007256460"
"63561","1720859973.286677998","192.168.68.108","192.168.68.136","0.009458147"
"63562","1720859973.297197909","192.168.68.108","192.168.68.136","0.010519911"
"63564","1720859973.308506644","192.168.68.108","192.168.68.136","0.010122345"
"63565","1720859973.316854516","192.168.68.108","192.168.68.136","0.008347872"
"63567","1720859973.327350632","192.168.68.108","192.168.68.136","0.009926561"
"63568","1720859973.337131867","192.168.68.108","192.168.68.136","0.009781235"
"63570","1720859973.351782803","192.168.68.108","192.168.68.136","0.013882776"
"63571","1720859973.358428669","192.168.68.108","192.168.68.136","0.006645866"
"63573","1720859973.372900549","192.168.68.108","192.168.68.136","0.014167410"
"63574","1720859973.378485626","192.168.68.108","192.168.68.136","0.005585077"
"63576","1720859973.394019076","192.168.68.108","192.168.68.136","0.014644629"
"63577","1720859973.399613306","192.168.68.108","192.168.68.136","0.005594230"
"63579","1720859973.409844656","192.168.68.108","192.168.68.136","0.009387525"
"63580","1720859973.420319765","192.168.68.108","192.168.68.136","0.010475109"
"63582","1720859973.427759794","192.168.68.108","192.168.68.136",
"63584","1720859973.431998746","192.168.68.108","192.168.68.136","0.011107962"
"63585","1720859973.435242309","192.168.68.108","192.168.68.136",
"63587","1720859973.440357961","192.168.68.108","192.168.68.136",
"63589","1720859973.445134964","192.168.68.108","192.168.68.136","0.013136218"
"63591","1720859973.447861113","192.168.68.108","192.168.68.136",
"63593","1720859973.457794724","192.168.68.108","192.168.68.136","0.011745561"
"63594","1720859973.457795033","192.168.68.108","192.168.68.136",
"63596","1720859973.462267080","192.168.68.108","192.168.68.136","0.004472356"
"63597","1720859973.462267812","192.168.68.108","192.168.68.136","0.959877006"
"63599","1720859973.468520338","192.168.68.108","192.168.68.136","0.000000000"
"63607","1720859973.474697953","192.168.68.108","192.168.68.136","0.002530940"
"63608","1720859973.483101237","192.168.68.108","192.168.68.136","0.008403284"
"63610","1720859973.486220071","192.168.68.108","192.168.68.136","0.017510038"
"63613","1720859973.496375940","192.168.68.108","192.168.68.136","0.012637025"
"63614","1720859973.496377092","192.168.68.108","192.168.68.136","0.007816428"
"63615","1720859973.496377215","192.168.68.108","192.168.68.136","0.024361903"
"63617","1720859973.504488565","192.168.68.108","192.168.68.136","0.008112625"
"63620","1720859973.508593417","192.168.68.108","192.168.68.136","0.011225871"
"63621","1720859973.513977618","192.168.68.108","192.168.68.136","0.008738718"
"63622","1720859973.523515932","192.168.68.108","192.168.68.136","0.009538314"
"63624","1720859973.534063363","192.168.68.108","192.168.68.136","0.010194660"
"63625","1720859973.534494109","192.168.68.108","192.168.68.136","0.062702006"
"63627","1720859973.534494352","192.168.68.108","192.168.68.136","0.062191335"
"63629","1720859973.534494476","192.168.68.108","192.168.68.136","0.062060950"
"63631","1720859973.534494576","192.168.68.108","192.168.68.136","0.063205271"
"63633","1720859973.545155713","192.168.68.108","192.168.68.136","0.011092350"
"63635","1720859973.556786629","192.168.68.108","192.168.68.136","0.010855571"
"63636","1720859973.565402488","192.168.68.108","192.168.68.136","0.008615859"
"63638","1720859973.570764431","192.168.68.108","192.168.68.136","0.065688026"
"63639","1720859973.579433814","192.168.68.108","192.168.68.136","0.013159488"
"63640","1720859973.586102748","192.168.68.108","192.168.68.136","0.006668934"
"63642","1720859973.597706238","192.168.68.108","192.168.68.136","0.011031230"
"63643","1720859973.597708421","192.168.68.108","192.168.68.136","0.063143921"
"63644","1720859973.597708557","192.168.68.108","192.168.68.136","0.063064086"
"63645","1720859973.597708664","192.168.68.108","192.168.68.136","0.063020676"
"63646","1720859973.598767087","192.168.68.108","192.168.68.136","0.064101682"
"63647","1720859973.606818485","192.168.68.108","192.168.68.136","0.009112247"
"63649","1720859973.619875944","192.168.68.108","192.168.68.136","0.012697236"
"63650","1720859973.628140068","192.168.68.108","192.168.68.136","0.008264124"
"63652","1720859973.662120587","192.168.68.108","192.168.68.136","0.033164893"
"63653","1720859973.662121561","192.168.68.108","192.168.68.136","0.000000974"
"63654","1720859973.662121670","192.168.68.108","192.168.68.136","0.000000109"
"63657","1720859973.673405361","192.168.68.108","192.168.68.136","0.004957480"
"63658","1720859973.679779116","192.168.68.108","192.168.68.136","0.006373755"
"63660","1720859973.686029212","192.168.68.108","192.168.68.136","0.005172761"
"63661","1720859973.686030137","192.168.68.108","192.168.68.136","0.019838618"
"63662","1720859973.690259932","192.168.68.108","192.168.68.136","0.004230720"
"63664","1720859973.701089127","192.168.68.108","192.168.68.136","0.010455749"
"63665","1720859973.710203822","192.168.68.108","192.168.68.136","0.009114695"
"63667","1720859973.721872499","192.168.68.108","192.168.68.136","0.011337469"
"63668","1720859973.731160927","192.168.68.108","192.168.68.136","0.009288428"
"63671","1720859973.741696938","192.168.68.108","192.168.68.136","0.009632061"
"63672","1720859973.754684412","192.168.68.108","192.168.68.136","0.012987474"
"63674","1720859973.762703158","192.168.68.108","192.168.68.136","0.007573282"
"63675","1720859973.780734329","192.168.68.108","192.168.68.136","0.018031171"
"63677","1720859973.783799441","192.168.68.108","192.168.68.136","0.002088389"
"63678","1720859973.793194639","192.168.68.108","192.168.68.136","0.009395198"
"63680","1720859973.803714899","192.168.68.108","192.168.68.136","0.010222467"
"63681","1720859973.814129888","192.168.68.108","192.168.68.136","0.010414989"
"63683","1720859973.826756658","192.168.68.108","192.168.68.136","0.011674181"
"63684","1720859973.835085128","192.168.68.108","192.168.68.136","0.008328470"
"63686","1720859973.845726452","192.168.68.108","192.168.68.136","0.009579820"
"63687","1720859973.857537142","192.168.68.108","192.168.68.136","0.011810690"
"63689","1720859973.865953733","192.168.68.108","192.168.68.136","0.008089888"
"63690","1720859973.877537194","192.168.68.108","192.168.68.136","0.011583461"
"63692","1720859973.890365057","192.168.68.108","192.168.68.136","0.012410891"
"63693","1720859973.897708230","192.168.68.108","192.168.68.136","0.007343173"
"63695","1720859973.907048552","192.168.68.108","192.168.68.136","0.008479586"
"63696","1720859973.917750208","192.168.68.108","192.168.68.136","0.010701656"
"63698","1720859973.928806855","192.168.68.108","192.168.68.136","0.010549570"
"63699","1720859973.939202258","192.168.68.108","192.168.68.136","0.010395403"
"63701","1720859973.950579006","192.168.68.108","192.168.68.136","0.010984736"
"63702","1720859973.964272033","192.168.68.108","192.168.68.136","0.013693027"
"63704","1720859973.970348926","192.168.68.108","192.168.68.136","0.005118413"
"63705","1720859973.980877123","192.168.68.108","192.168.68.136","0.010528197"
"63707","1720859974.018626566","192.168.68.108","192.168.68.136","0.036975548"
"63708","1720859974.018626868","192.168.68.108","192.168.68.136","0.000000302"
"63709","1720859974.018627011","192.168.68.108","192.168.68.136","0.000000143"
"63711","1720859974.044163782","192.168.68.108","192.168.68.136","0.020779716"
"63712","1720859974.044164094","192.168.68.108","192.168.68.136","0.000000312"
"63713","1720859974.044164254","192.168.68.108","192.168.68.136","0.000000160"
"63715","1720859974.053706496","192.168.68.108","192.168.68.136","0.000948048"
"63716","1720859974.063668469","192.168.68.108","192.168.68.136","0.009961973"
"63718","1720859974.073456733","192.168.68.108","192.168.68.136","0.008869968"
"63719","1720859974.084958547","192.168.68.108","192.168.68.136","0.011501814"
"63721","1720859974.095379744","192.168.68.108","192.168.68.136","0.009966909"
"63722","1720859974.105627932","192.168.68.108","192.168.68.136","0.010248188"
"63724","1720859974.117147944","192.168.68.108","192.168.68.136","0.010682137"
"63727","1720859974.125582041","192.168.68.108","192.168.68.136","0.008434097"
"63729","1720859974.136260391","192.168.68.108","192.168.68.136","0.010050928"
"63730","1720859974.146143131","192.168.68.108","192.168.68.136","0.021203319"
"63732","1720859974.146144445","192.168.68.108","192.168.68.136","0.021610041"
"63734","1720859974.147081822","192.168.68.108","192.168.68.136","0.010821431"
"63736","1720859974.157805630","192.168.68.108","192.168.68.136","0.004986909"
"63739","1720859974.170086988","192.168.68.108","192.168.68.136","0.012281358"
"63741","1720859974.178676423","192.168.68.108","192.168.68.136","0.007736121"
"63742","1720859974.188965334","192.168.68.108","192.168.68.136","0.010288911"
